path,DR_level
MNIST_dataset/07184.png,8
MNIST_dataset/07185.png,1
MNIST_dataset/07186.png,4
MNIST_dataset/07187.png,2
MNIST_dataset/07188.png,1
MNIST_dataset/07189.png,3
MNIST_dataset/07190.png,8
MNIST_dataset/07191.png,4
MNIST_dataset/07192.png,3
MNIST_dataset/07193.png,5
MNIST_dataset/07194.png,9
MNIST_dataset/07195.png,6
MNIST_dataset/07196.png,2
MNIST_dataset/07197.png,7
MNIST_dataset/07198.png,9
MNIST_dataset/07199.png,8
MNIST_dataset/07200.png,9
MNIST_dataset/07201.png,9
MNIST_dataset/07202.png,6
MNIST_dataset/07203.png,0
MNIST_dataset/07204.png,4
MNIST_dataset/07205.png,1
MNIST_dataset/07206.png,6
MNIST_dataset/07207.png,2
MNIST_dataset/07208.png,9
MNIST_dataset/07209.png,3
MNIST_dataset/07210.png,7
MNIST_dataset/07211.png,4
MNIST_dataset/07212.png,6
MNIST_dataset/07213.png,7
MNIST_dataset/07214.png,3
MNIST_dataset/07215.png,8
MNIST_dataset/07216.png,5
MNIST_dataset/07217.png,9
MNIST_dataset/07218.png,8
MNIST_dataset/07219.png,0
MNIST_dataset/07220.png,6
MNIST_dataset/07221.png,1
MNIST_dataset/07222.png,1
MNIST_dataset/07223.png,2
MNIST_dataset/07224.png,6
MNIST_dataset/07225.png,3
MNIST_dataset/07226.png,7
MNIST_dataset/07227.png,4
MNIST_dataset/07228.png,8
MNIST_dataset/07229.png,7
MNIST_dataset/07230.png,6
MNIST_dataset/07231.png,8
MNIST_dataset/07232.png,5
MNIST_dataset/07233.png,9
MNIST_dataset/07234.png,1
MNIST_dataset/07235.png,5
MNIST_dataset/07236.png,7
MNIST_dataset/07237.png,1
MNIST_dataset/07238.png,5
MNIST_dataset/07239.png,9
MNIST_dataset/07240.png,1
MNIST_dataset/07241.png,9
MNIST_dataset/07242.png,2
MNIST_dataset/07243.png,0
MNIST_dataset/07244.png,5
MNIST_dataset/07245.png,9
MNIST_dataset/07246.png,5
MNIST_dataset/07247.png,0
MNIST_dataset/07248.png,4
MNIST_dataset/07249.png,5
MNIST_dataset/07250.png,3
MNIST_dataset/07251.png,9
MNIST_dataset/07252.png,9
MNIST_dataset/07253.png,1
MNIST_dataset/07254.png,0
MNIST_dataset/07255.png,7
MNIST_dataset/07256.png,9
MNIST_dataset/07257.png,2
MNIST_dataset/07258.png,9
MNIST_dataset/07259.png,2
MNIST_dataset/07260.png,5
MNIST_dataset/07261.png,3
MNIST_dataset/07262.png,2
MNIST_dataset/07263.png,3
MNIST_dataset/07264.png,9
MNIST_dataset/07265.png,2
MNIST_dataset/07266.png,2
MNIST_dataset/07267.png,0
MNIST_dataset/07268.png,6
MNIST_dataset/07269.png,9
MNIST_dataset/07270.png,5
MNIST_dataset/07271.png,0
MNIST_dataset/07272.png,0
MNIST_dataset/07273.png,6
MNIST_dataset/07274.png,9
MNIST_dataset/07275.png,1
MNIST_dataset/07276.png,5
MNIST_dataset/07277.png,7
MNIST_dataset/07278.png,7
MNIST_dataset/07279.png,5
MNIST_dataset/07280.png,4
MNIST_dataset/07281.png,0
MNIST_dataset/07282.png,4
MNIST_dataset/07283.png,3
MNIST_dataset/07284.png,7
MNIST_dataset/07285.png,4
MNIST_dataset/07286.png,0
MNIST_dataset/07287.png,7
MNIST_dataset/07288.png,3
MNIST_dataset/07289.png,6
MNIST_dataset/07290.png,8
MNIST_dataset/07291.png,6
MNIST_dataset/07292.png,2
MNIST_dataset/07293.png,3
MNIST_dataset/07294.png,6
MNIST_dataset/07295.png,3
MNIST_dataset/07296.png,4
MNIST_dataset/07297.png,8
MNIST_dataset/07298.png,6
MNIST_dataset/07299.png,4
MNIST_dataset/07300.png,8
MNIST_dataset/07301.png,7
MNIST_dataset/07302.png,5
MNIST_dataset/07303.png,1
MNIST_dataset/07304.png,7
MNIST_dataset/07305.png,0
MNIST_dataset/07306.png,7
MNIST_dataset/07307.png,8
MNIST_dataset/07308.png,8
MNIST_dataset/07309.png,7
MNIST_dataset/07310.png,9
MNIST_dataset/07311.png,5
MNIST_dataset/07312.png,9
MNIST_dataset/07313.png,2
MNIST_dataset/07314.png,7
MNIST_dataset/07315.png,1
MNIST_dataset/07316.png,8
MNIST_dataset/07317.png,1
MNIST_dataset/07318.png,0
MNIST_dataset/07319.png,4
MNIST_dataset/07320.png,8
MNIST_dataset/07321.png,5
MNIST_dataset/07322.png,3
MNIST_dataset/07323.png,5
MNIST_dataset/07324.png,1
MNIST_dataset/07325.png,0
MNIST_dataset/07326.png,2
MNIST_dataset/07327.png,4
MNIST_dataset/07328.png,8
MNIST_dataset/07329.png,8
MNIST_dataset/07330.png,1
MNIST_dataset/07331.png,7
MNIST_dataset/07332.png,3
MNIST_dataset/07333.png,4
MNIST_dataset/07334.png,7
MNIST_dataset/07335.png,9
MNIST_dataset/07336.png,3
MNIST_dataset/07337.png,2
MNIST_dataset/07338.png,0
MNIST_dataset/07339.png,3
MNIST_dataset/07340.png,7
MNIST_dataset/07341.png,6
MNIST_dataset/07342.png,6
MNIST_dataset/07343.png,4
MNIST_dataset/07344.png,2
MNIST_dataset/07345.png,1
MNIST_dataset/07346.png,5
MNIST_dataset/07347.png,2
MNIST_dataset/07348.png,7
MNIST_dataset/07349.png,1
MNIST_dataset/07350.png,4
MNIST_dataset/07351.png,5
MNIST_dataset/07352.png,7
MNIST_dataset/07353.png,2
MNIST_dataset/07354.png,5
MNIST_dataset/07355.png,0
MNIST_dataset/07356.png,8
MNIST_dataset/07357.png,4
MNIST_dataset/07358.png,0
MNIST_dataset/07359.png,8
MNIST_dataset/07360.png,2
MNIST_dataset/07361.png,6
MNIST_dataset/07362.png,7
MNIST_dataset/07363.png,1
MNIST_dataset/07364.png,0
MNIST_dataset/07365.png,9
MNIST_dataset/07366.png,4
MNIST_dataset/07367.png,3
MNIST_dataset/07368.png,5
MNIST_dataset/07369.png,2
MNIST_dataset/07370.png,2
MNIST_dataset/07371.png,0
MNIST_dataset/07372.png,0
MNIST_dataset/07373.png,0
MNIST_dataset/07374.png,5
MNIST_dataset/07375.png,2
MNIST_dataset/07376.png,8
MNIST_dataset/07377.png,5
MNIST_dataset/07378.png,0
MNIST_dataset/07379.png,6
MNIST_dataset/07380.png,7
MNIST_dataset/07381.png,9
MNIST_dataset/07382.png,5
MNIST_dataset/07383.png,3
MNIST_dataset/07384.png,7
MNIST_dataset/07385.png,6
MNIST_dataset/07386.png,7
MNIST_dataset/07387.png,3
MNIST_dataset/07388.png,7
MNIST_dataset/07389.png,6
MNIST_dataset/07390.png,5
MNIST_dataset/07391.png,0
MNIST_dataset/07392.png,2
MNIST_dataset/07393.png,1
MNIST_dataset/07394.png,2
MNIST_dataset/07395.png,2
MNIST_dataset/07396.png,3
MNIST_dataset/07397.png,3
MNIST_dataset/07398.png,6
MNIST_dataset/07399.png,4
MNIST_dataset/07400.png,8
MNIST_dataset/07401.png,6
MNIST_dataset/07402.png,1
MNIST_dataset/07403.png,7
MNIST_dataset/07404.png,1
MNIST_dataset/07405.png,8
MNIST_dataset/07406.png,1
MNIST_dataset/07407.png,9
MNIST_dataset/07408.png,2
MNIST_dataset/07409.png,0
MNIST_dataset/07410.png,1
MNIST_dataset/07411.png,1
MNIST_dataset/07412.png,3
MNIST_dataset/07413.png,2
MNIST_dataset/07414.png,2
MNIST_dataset/07415.png,3
MNIST_dataset/07416.png,9
MNIST_dataset/07417.png,4
MNIST_dataset/07418.png,7
MNIST_dataset/07419.png,5
MNIST_dataset/07420.png,7
MNIST_dataset/07421.png,1
MNIST_dataset/07422.png,3
MNIST_dataset/07423.png,7
MNIST_dataset/07424.png,1
MNIST_dataset/07425.png,8
MNIST_dataset/07426.png,4
MNIST_dataset/07427.png,0
MNIST_dataset/07428.png,2
MNIST_dataset/07429.png,1
MNIST_dataset/07430.png,9
MNIST_dataset/07431.png,2
MNIST_dataset/07432.png,2
MNIST_dataset/07433.png,3
MNIST_dataset/07434.png,6
MNIST_dataset/07435.png,1
MNIST_dataset/07436.png,8
MNIST_dataset/07437.png,7
MNIST_dataset/07438.png,7
MNIST_dataset/07439.png,8
MNIST_dataset/07440.png,1
MNIST_dataset/07441.png,8
MNIST_dataset/07442.png,4
MNIST_dataset/07443.png,5
MNIST_dataset/07444.png,5
MNIST_dataset/07445.png,7
MNIST_dataset/07446.png,7
MNIST_dataset/07447.png,9
MNIST_dataset/07448.png,5
MNIST_dataset/07449.png,5
MNIST_dataset/07450.png,8
MNIST_dataset/07451.png,0
MNIST_dataset/07452.png,6
MNIST_dataset/07453.png,8
MNIST_dataset/07454.png,1
MNIST_dataset/07455.png,3
MNIST_dataset/07456.png,6
MNIST_dataset/07457.png,5
MNIST_dataset/07458.png,0
MNIST_dataset/07459.png,4
MNIST_dataset/07460.png,6
MNIST_dataset/07461.png,8
MNIST_dataset/07462.png,0
MNIST_dataset/07463.png,3
MNIST_dataset/07464.png,4
MNIST_dataset/07465.png,0
MNIST_dataset/07466.png,0
MNIST_dataset/07467.png,2
MNIST_dataset/07468.png,9
MNIST_dataset/07469.png,1
MNIST_dataset/07470.png,7
MNIST_dataset/07471.png,0
MNIST_dataset/07472.png,1
MNIST_dataset/07473.png,2
MNIST_dataset/07474.png,9
MNIST_dataset/07475.png,5
MNIST_dataset/07476.png,2
MNIST_dataset/07477.png,8
MNIST_dataset/07478.png,9
MNIST_dataset/07479.png,8
MNIST_dataset/07480.png,5
MNIST_dataset/07481.png,5
MNIST_dataset/07482.png,5
MNIST_dataset/07483.png,3
MNIST_dataset/07484.png,2
MNIST_dataset/07485.png,0
MNIST_dataset/07486.png,2
MNIST_dataset/07487.png,4
MNIST_dataset/07488.png,8
MNIST_dataset/07489.png,4
MNIST_dataset/07490.png,6
MNIST_dataset/07491.png,1
MNIST_dataset/07492.png,9
MNIST_dataset/07493.png,6
MNIST_dataset/07494.png,7
MNIST_dataset/07495.png,1
MNIST_dataset/07496.png,1
MNIST_dataset/07497.png,3
MNIST_dataset/07498.png,5
MNIST_dataset/07499.png,0
MNIST_dataset/07500.png,2
MNIST_dataset/07501.png,3
MNIST_dataset/07502.png,4
MNIST_dataset/07503.png,6
MNIST_dataset/07504.png,6
MNIST_dataset/07505.png,9
MNIST_dataset/07506.png,0
MNIST_dataset/07507.png,3
MNIST_dataset/07508.png,8
MNIST_dataset/07509.png,7
MNIST_dataset/07510.png,2
MNIST_dataset/07511.png,9
MNIST_dataset/07512.png,8
MNIST_dataset/07513.png,7
MNIST_dataset/07514.png,8
MNIST_dataset/07515.png,0
MNIST_dataset/07516.png,6
MNIST_dataset/07517.png,4
MNIST_dataset/07518.png,9
MNIST_dataset/07519.png,8
MNIST_dataset/07520.png,2
MNIST_dataset/07521.png,3
MNIST_dataset/07522.png,6
MNIST_dataset/07523.png,2
MNIST_dataset/07524.png,1
MNIST_dataset/07525.png,7
MNIST_dataset/07526.png,4
MNIST_dataset/07527.png,7
MNIST_dataset/07528.png,2
MNIST_dataset/07529.png,9
MNIST_dataset/07530.png,7
MNIST_dataset/07531.png,5
MNIST_dataset/07532.png,1
MNIST_dataset/07533.png,1
MNIST_dataset/07534.png,7
MNIST_dataset/07535.png,5
MNIST_dataset/07536.png,1
MNIST_dataset/07537.png,2
MNIST_dataset/07538.png,9
MNIST_dataset/07539.png,8
MNIST_dataset/07540.png,8
MNIST_dataset/07541.png,9
MNIST_dataset/07542.png,1
MNIST_dataset/07543.png,6
MNIST_dataset/07544.png,6
MNIST_dataset/07545.png,9
MNIST_dataset/07546.png,5
MNIST_dataset/07547.png,7
MNIST_dataset/07548.png,0
MNIST_dataset/07549.png,6
MNIST_dataset/07550.png,8
MNIST_dataset/07551.png,4
MNIST_dataset/07552.png,0
MNIST_dataset/07553.png,1
MNIST_dataset/07554.png,2
MNIST_dataset/07555.png,2
MNIST_dataset/07556.png,3
MNIST_dataset/07557.png,0
MNIST_dataset/07558.png,1
MNIST_dataset/07559.png,6
MNIST_dataset/07560.png,4
MNIST_dataset/07561.png,1
MNIST_dataset/07562.png,6
MNIST_dataset/07563.png,1
MNIST_dataset/07564.png,6
MNIST_dataset/07565.png,7
MNIST_dataset/07566.png,0
MNIST_dataset/07567.png,2
MNIST_dataset/07568.png,7
MNIST_dataset/07569.png,3
MNIST_dataset/07570.png,8
MNIST_dataset/07571.png,6
MNIST_dataset/07572.png,1
MNIST_dataset/07573.png,4
MNIST_dataset/07574.png,1
MNIST_dataset/07575.png,8
MNIST_dataset/07576.png,2
MNIST_dataset/07577.png,6
MNIST_dataset/07578.png,4
MNIST_dataset/07579.png,4
MNIST_dataset/07580.png,6
MNIST_dataset/07581.png,6
MNIST_dataset/07582.png,3
MNIST_dataset/07583.png,5
MNIST_dataset/07584.png,3
MNIST_dataset/07585.png,0
MNIST_dataset/07586.png,8
MNIST_dataset/07587.png,2
MNIST_dataset/07588.png,1
MNIST_dataset/07589.png,0
MNIST_dataset/07590.png,3
MNIST_dataset/07591.png,5
MNIST_dataset/07592.png,5
MNIST_dataset/07593.png,6
MNIST_dataset/07594.png,2
MNIST_dataset/07595.png,5
MNIST_dataset/07596.png,4
MNIST_dataset/07597.png,0
MNIST_dataset/07598.png,6
MNIST_dataset/07599.png,1
MNIST_dataset/07600.png,3
MNIST_dataset/07601.png,2
MNIST_dataset/07602.png,9
MNIST_dataset/07603.png,1
MNIST_dataset/07604.png,8
MNIST_dataset/07605.png,7
MNIST_dataset/07606.png,8
MNIST_dataset/07607.png,8
MNIST_dataset/07608.png,7
MNIST_dataset/07609.png,1
MNIST_dataset/07610.png,7
MNIST_dataset/07611.png,4
MNIST_dataset/07612.png,2
MNIST_dataset/07613.png,3
MNIST_dataset/07614.png,2
MNIST_dataset/07615.png,2
MNIST_dataset/07616.png,7
MNIST_dataset/07617.png,8
MNIST_dataset/07618.png,3
MNIST_dataset/07619.png,2
MNIST_dataset/07620.png,9
MNIST_dataset/07621.png,7
MNIST_dataset/07622.png,1
MNIST_dataset/07623.png,9
MNIST_dataset/07624.png,2
MNIST_dataset/07625.png,3
MNIST_dataset/07626.png,3
MNIST_dataset/07627.png,9
MNIST_dataset/07628.png,2
MNIST_dataset/07629.png,0
MNIST_dataset/07630.png,1
MNIST_dataset/07631.png,1
MNIST_dataset/07632.png,1
MNIST_dataset/07633.png,2
MNIST_dataset/07634.png,3
MNIST_dataset/07635.png,3
MNIST_dataset/07636.png,8
MNIST_dataset/07637.png,4
MNIST_dataset/07638.png,8
MNIST_dataset/07639.png,5
MNIST_dataset/07640.png,5
MNIST_dataset/07641.png,6
MNIST_dataset/07642.png,8
MNIST_dataset/07643.png,7
MNIST_dataset/07644.png,7
MNIST_dataset/07645.png,8
MNIST_dataset/07646.png,2
MNIST_dataset/07647.png,9
MNIST_dataset/07648.png,0
MNIST_dataset/07649.png,0
MNIST_dataset/07650.png,1
MNIST_dataset/07651.png,1
MNIST_dataset/07652.png,4
MNIST_dataset/07653.png,2
MNIST_dataset/07654.png,2
MNIST_dataset/07655.png,3
MNIST_dataset/07656.png,1
MNIST_dataset/07657.png,4
MNIST_dataset/07658.png,1
MNIST_dataset/07659.png,5
MNIST_dataset/07660.png,3
MNIST_dataset/07661.png,6
MNIST_dataset/07662.png,6
MNIST_dataset/07663.png,7
MNIST_dataset/07664.png,0
MNIST_dataset/07665.png,8
MNIST_dataset/07666.png,3
MNIST_dataset/07667.png,9
MNIST_dataset/07668.png,1
MNIST_dataset/07669.png,0
MNIST_dataset/07670.png,5
MNIST_dataset/07671.png,1
MNIST_dataset/07672.png,3
MNIST_dataset/07673.png,2
MNIST_dataset/07674.png,8
MNIST_dataset/07675.png,3
MNIST_dataset/07676.png,9
MNIST_dataset/07677.png,4
MNIST_dataset/07678.png,3
MNIST_dataset/07679.png,7
MNIST_dataset/07680.png,9
MNIST_dataset/07681.png,8
MNIST_dataset/07682.png,8
MNIST_dataset/07683.png,9
MNIST_dataset/07684.png,6
MNIST_dataset/07685.png,0
MNIST_dataset/07686.png,7
MNIST_dataset/07687.png,0
MNIST_dataset/07688.png,2
MNIST_dataset/07689.png,1
MNIST_dataset/07690.png,9
MNIST_dataset/07691.png,0
MNIST_dataset/07692.png,3
MNIST_dataset/07693.png,1
MNIST_dataset/07694.png,7
MNIST_dataset/07695.png,2
MNIST_dataset/07696.png,1
MNIST_dataset/07697.png,7
MNIST_dataset/07698.png,3
MNIST_dataset/07699.png,5
MNIST_dataset/07700.png,6
MNIST_dataset/07701.png,3
MNIST_dataset/07702.png,9
MNIST_dataset/07703.png,4
MNIST_dataset/07704.png,8
MNIST_dataset/07705.png,4
MNIST_dataset/07706.png,2
MNIST_dataset/07707.png,0
MNIST_dataset/07708.png,0
MNIST_dataset/07709.png,0
MNIST_dataset/07710.png,0
MNIST_dataset/07711.png,6
MNIST_dataset/07712.png,8
MNIST_dataset/07713.png,9
MNIST_dataset/07714.png,9
MNIST_dataset/07715.png,6
MNIST_dataset/07716.png,1
MNIST_dataset/07717.png,6
MNIST_dataset/07718.png,6
MNIST_dataset/07719.png,2
MNIST_dataset/07720.png,1
MNIST_dataset/07721.png,3
MNIST_dataset/07722.png,4
MNIST_dataset/07723.png,4
MNIST_dataset/07724.png,6
MNIST_dataset/07725.png,4
MNIST_dataset/07726.png,4
MNIST_dataset/07727.png,9
MNIST_dataset/07728.png,0
MNIST_dataset/07729.png,1
MNIST_dataset/07730.png,7
MNIST_dataset/07731.png,7
MNIST_dataset/07732.png,2
MNIST_dataset/07733.png,9
MNIST_dataset/07734.png,4
MNIST_dataset/07735.png,5
MNIST_dataset/07736.png,2
MNIST_dataset/07737.png,7
MNIST_dataset/07738.png,5
MNIST_dataset/07739.png,5
MNIST_dataset/07740.png,5
MNIST_dataset/07741.png,6
MNIST_dataset/07742.png,9
MNIST_dataset/07743.png,2
MNIST_dataset/07744.png,6
MNIST_dataset/07745.png,3
MNIST_dataset/07746.png,1
MNIST_dataset/07747.png,1
MNIST_dataset/07748.png,1
MNIST_dataset/07749.png,4
MNIST_dataset/07750.png,8
MNIST_dataset/07751.png,4
MNIST_dataset/07752.png,1
MNIST_dataset/07753.png,0
MNIST_dataset/07754.png,7
MNIST_dataset/07755.png,9
MNIST_dataset/07756.png,9
MNIST_dataset/07757.png,9
MNIST_dataset/07758.png,2
MNIST_dataset/07759.png,6
MNIST_dataset/07760.png,2
MNIST_dataset/07761.png,1
MNIST_dataset/07762.png,3
MNIST_dataset/07763.png,8
MNIST_dataset/07764.png,1
MNIST_dataset/07765.png,3
MNIST_dataset/07766.png,3
MNIST_dataset/07767.png,3
MNIST_dataset/07768.png,8
MNIST_dataset/07769.png,7
MNIST_dataset/07770.png,7
MNIST_dataset/07771.png,3
MNIST_dataset/07772.png,2
MNIST_dataset/07773.png,9
MNIST_dataset/07774.png,9
MNIST_dataset/07775.png,8
MNIST_dataset/07776.png,2
MNIST_dataset/07777.png,8
MNIST_dataset/07778.png,3
MNIST_dataset/07779.png,4
MNIST_dataset/07780.png,2
MNIST_dataset/07781.png,7
MNIST_dataset/07782.png,2
MNIST_dataset/07783.png,7
MNIST_dataset/07784.png,3
MNIST_dataset/07785.png,6
MNIST_dataset/07786.png,0
MNIST_dataset/07787.png,2
MNIST_dataset/07788.png,1
MNIST_dataset/07789.png,1
MNIST_dataset/07790.png,2
MNIST_dataset/07791.png,9
MNIST_dataset/07792.png,2
MNIST_dataset/07793.png,8
MNIST_dataset/07794.png,3
MNIST_dataset/07795.png,7
MNIST_dataset/07796.png,2
MNIST_dataset/07797.png,8
MNIST_dataset/07798.png,9
MNIST_dataset/07799.png,8
MNIST_dataset/07800.png,3
MNIST_dataset/07801.png,2
MNIST_dataset/07802.png,5
MNIST_dataset/07803.png,3
MNIST_dataset/07804.png,4
MNIST_dataset/07805.png,9
MNIST_dataset/07806.png,1
MNIST_dataset/07807.png,0
MNIST_dataset/07808.png,7
MNIST_dataset/07809.png,7
MNIST_dataset/07810.png,8
MNIST_dataset/07811.png,9
MNIST_dataset/07812.png,9
MNIST_dataset/07813.png,0
MNIST_dataset/07814.png,8
MNIST_dataset/07815.png,6
MNIST_dataset/07816.png,0
MNIST_dataset/07817.png,4
MNIST_dataset/07818.png,2
MNIST_dataset/07819.png,1
MNIST_dataset/07820.png,5
MNIST_dataset/07821.png,1
MNIST_dataset/07822.png,9
MNIST_dataset/07823.png,2
MNIST_dataset/07824.png,8
MNIST_dataset/07825.png,8
MNIST_dataset/07826.png,4
MNIST_dataset/07827.png,2
MNIST_dataset/07828.png,1
MNIST_dataset/07829.png,6
MNIST_dataset/07830.png,0
MNIST_dataset/07831.png,1
MNIST_dataset/07832.png,3
MNIST_dataset/07833.png,5
MNIST_dataset/07834.png,1
MNIST_dataset/07835.png,0
MNIST_dataset/07836.png,8
MNIST_dataset/07837.png,1
MNIST_dataset/07838.png,1
MNIST_dataset/07839.png,2
MNIST_dataset/07840.png,5
MNIST_dataset/07841.png,3
MNIST_dataset/07842.png,5
MNIST_dataset/07843.png,4
MNIST_dataset/07844.png,8
MNIST_dataset/07845.png,5
MNIST_dataset/07846.png,0
MNIST_dataset/07847.png,6
MNIST_dataset/07848.png,5
MNIST_dataset/07849.png,7
MNIST_dataset/07850.png,1
MNIST_dataset/07851.png,8
MNIST_dataset/07852.png,7
MNIST_dataset/07853.png,9
MNIST_dataset/07854.png,4
MNIST_dataset/07855.png,0
MNIST_dataset/07856.png,8
MNIST_dataset/07857.png,1
MNIST_dataset/07858.png,0
MNIST_dataset/07859.png,2
MNIST_dataset/07860.png,1
MNIST_dataset/07861.png,3
MNIST_dataset/07862.png,3
MNIST_dataset/07863.png,4
MNIST_dataset/07864.png,4
MNIST_dataset/07865.png,5
MNIST_dataset/07866.png,7
MNIST_dataset/07867.png,6
MNIST_dataset/07868.png,6
MNIST_dataset/07869.png,7
MNIST_dataset/07870.png,2
MNIST_dataset/07871.png,8
MNIST_dataset/07872.png,8
MNIST_dataset/07873.png,9
MNIST_dataset/07874.png,0
MNIST_dataset/07875.png,0
MNIST_dataset/07876.png,1
MNIST_dataset/07877.png,1
MNIST_dataset/07878.png,3
MNIST_dataset/07879.png,2
MNIST_dataset/07880.png,6
MNIST_dataset/07881.png,3
MNIST_dataset/07882.png,0
MNIST_dataset/07883.png,4
MNIST_dataset/07884.png,5
MNIST_dataset/07885.png,5
MNIST_dataset/07886.png,9
MNIST_dataset/07887.png,6
MNIST_dataset/07888.png,5
MNIST_dataset/07889.png,7
MNIST_dataset/07890.png,9
MNIST_dataset/07891.png,8
MNIST_dataset/07892.png,0
MNIST_dataset/07893.png,9
MNIST_dataset/07894.png,0
MNIST_dataset/07895.png,2
MNIST_dataset/07896.png,1
MNIST_dataset/07897.png,2
MNIST_dataset/07898.png,1
MNIST_dataset/07899.png,7
MNIST_dataset/07900.png,5
MNIST_dataset/07901.png,6
MNIST_dataset/07902.png,5
MNIST_dataset/07903.png,4
MNIST_dataset/07904.png,9
MNIST_dataset/07905.png,0
MNIST_dataset/07906.png,7
MNIST_dataset/07907.png,5
MNIST_dataset/07908.png,8
MNIST_dataset/07909.png,8
MNIST_dataset/07910.png,1
MNIST_dataset/07911.png,0
MNIST_dataset/07912.png,1
MNIST_dataset/07913.png,7
MNIST_dataset/07914.png,4
MNIST_dataset/07915.png,3
MNIST_dataset/07916.png,2
MNIST_dataset/07917.png,5
MNIST_dataset/07918.png,8
MNIST_dataset/07919.png,4
MNIST_dataset/07920.png,2
MNIST_dataset/07921.png,1
MNIST_dataset/07922.png,9
MNIST_dataset/07923.png,8
MNIST_dataset/07924.png,8
MNIST_dataset/07925.png,0
MNIST_dataset/07926.png,6
MNIST_dataset/07927.png,5
MNIST_dataset/07928.png,8
MNIST_dataset/07929.png,2
MNIST_dataset/07930.png,0
MNIST_dataset/07931.png,7
MNIST_dataset/07932.png,0
MNIST_dataset/07933.png,2
MNIST_dataset/07934.png,0
MNIST_dataset/07935.png,3
MNIST_dataset/07936.png,9
MNIST_dataset/07937.png,6
MNIST_dataset/07938.png,1
MNIST_dataset/07939.png,2
MNIST_dataset/07940.png,9
MNIST_dataset/07941.png,1
MNIST_dataset/07942.png,2
MNIST_dataset/07943.png,7
MNIST_dataset/07944.png,0
MNIST_dataset/07945.png,7
MNIST_dataset/07946.png,9
MNIST_dataset/07947.png,9
MNIST_dataset/07948.png,0
MNIST_dataset/07949.png,9
MNIST_dataset/07950.png,7
MNIST_dataset/07951.png,1
MNIST_dataset/07952.png,9
MNIST_dataset/07953.png,2
MNIST_dataset/07954.png,0
MNIST_dataset/07955.png,4
MNIST_dataset/07956.png,8
MNIST_dataset/07957.png,6
MNIST_dataset/07958.png,4
MNIST_dataset/07959.png,7
MNIST_dataset/07960.png,2
MNIST_dataset/07961.png,7
MNIST_dataset/07962.png,5
MNIST_dataset/07963.png,5
MNIST_dataset/07964.png,5
MNIST_dataset/07965.png,4
MNIST_dataset/07966.png,3
MNIST_dataset/07967.png,5
MNIST_dataset/07968.png,6
MNIST_dataset/07969.png,0
MNIST_dataset/07970.png,6
MNIST_dataset/07971.png,1
MNIST_dataset/07972.png,6
MNIST_dataset/07973.png,1
MNIST_dataset/07974.png,4
MNIST_dataset/07975.png,9
MNIST_dataset/07976.png,3
MNIST_dataset/07977.png,9
MNIST_dataset/07978.png,0
MNIST_dataset/07979.png,8
MNIST_dataset/07980.png,3
MNIST_dataset/07981.png,0
MNIST_dataset/07982.png,3
MNIST_dataset/07983.png,2
MNIST_dataset/07984.png,4
MNIST_dataset/07985.png,0
MNIST_dataset/07986.png,2
MNIST_dataset/07987.png,3
MNIST_dataset/07988.png,5
MNIST_dataset/07989.png,5
MNIST_dataset/07990.png,6
MNIST_dataset/07991.png,6
MNIST_dataset/07992.png,7
MNIST_dataset/07993.png,1
MNIST_dataset/07994.png,7
MNIST_dataset/07995.png,8
MNIST_dataset/07996.png,1
MNIST_dataset/07997.png,6
MNIST_dataset/07998.png,5
MNIST_dataset/07999.png,4
MNIST_dataset/08000.png,0
MNIST_dataset/08001.png,6
MNIST_dataset/08002.png,2
MNIST_dataset/08003.png,0
MNIST_dataset/08004.png,6
MNIST_dataset/08005.png,9
MNIST_dataset/08006.png,4
MNIST_dataset/08007.png,2
MNIST_dataset/08008.png,8
MNIST_dataset/08009.png,6
MNIST_dataset/08010.png,5
MNIST_dataset/08011.png,4
MNIST_dataset/08012.png,3
MNIST_dataset/08013.png,3
MNIST_dataset/08014.png,3
MNIST_dataset/08015.png,9
MNIST_dataset/08016.png,0
MNIST_dataset/08017.png,3
MNIST_dataset/08018.png,3
MNIST_dataset/08019.png,0
MNIST_dataset/08020.png,7
MNIST_dataset/08021.png,0
MNIST_dataset/08022.png,5
MNIST_dataset/08023.png,5
MNIST_dataset/08024.png,2
MNIST_dataset/08025.png,2
MNIST_dataset/08026.png,4
MNIST_dataset/08027.png,5
MNIST_dataset/08028.png,0
MNIST_dataset/08029.png,8
MNIST_dataset/08030.png,9
MNIST_dataset/08031.png,8
MNIST_dataset/08032.png,1
MNIST_dataset/08033.png,8
MNIST_dataset/08034.png,6
MNIST_dataset/08035.png,9
MNIST_dataset/08036.png,9
MNIST_dataset/08037.png,4
MNIST_dataset/08038.png,7
MNIST_dataset/08039.png,3
MNIST_dataset/08040.png,1
MNIST_dataset/08041.png,4
MNIST_dataset/08042.png,6
MNIST_dataset/08043.png,2
MNIST_dataset/08044.png,7
MNIST_dataset/08045.png,8
MNIST_dataset/08046.png,0
MNIST_dataset/08047.png,8
MNIST_dataset/08048.png,3
MNIST_dataset/08049.png,7
MNIST_dataset/08050.png,0
MNIST_dataset/08051.png,1
MNIST_dataset/08052.png,3
MNIST_dataset/08053.png,1
MNIST_dataset/08054.png,3
MNIST_dataset/08055.png,3
MNIST_dataset/08056.png,5
MNIST_dataset/08057.png,6
